transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,year,month,age_group,revenue_per_item
187,2022-06-07,CUST187,Female,64,Sports,2,50,100,2022,6,50+,50.0
188,2022-05-03,CUST188,Male,40,Clothing,3,25,75,2022,5,36-50,25.0
189,2022-01-30,CUST189,Male,63,Sports,1,50,50,2022,1,50+,50.0
190,2022-05-04,CUST190,Female,60,Home,3,30,90,2022,5,50+,30.0
191,2022-10-18,CUST191,Male,64,Clothing,1,25,25,2022,10,50+,25.0
192,2022-02-10,CUST192,Male,62,Accessories,2,50,100,2022,2,50+,50.0
193,2022-02-13,CUST193,Male,35,Beauty,3,500,1500,2022,2,26-35,500.0
194,2022-09-06,CUST194,Male,55,Electronics,4,50,200,2022,9,50+,50.0
195,2022-02-05,CUST195,Male,52,Accessories,1,30,30,2022,2,50+,30.0
196,2022-09-30,CUST196,Female,32,Home,3,300,900,2022,9,26-35,300.0
197,2022-03-06,CUST197,Female,42,Sports,4,50,200,2022,3,36-50,50.0
198,2022-03-07,CUST198,Female,54,Clothing,3,300,900,2022,3,50+,300.0
199,2022-12-04,CUST199,Male,45,Home,3,500,1500,2022,12,36-50,500.0
200,2022-09-01,CUST200,Male,27,Electronics,3,50,150,2022,9,26-35,50.0
201,2022-10-09,CUST201,Male,56,Home,1,25,25,2022,10,50+,25.0
202,2022-03-26,CUST202,Female,34,Electronics,4,300,1200,2022,3,26-35,300.0
203,2022-05-16,CUST203,Male,56,Books,2,500,1000,2022,5,50+,500.0
204,2022-09-28,CUST204,Male,39,Accessories,1,25,25,2022,9,36-50,25.0
205,2022-11-07,CUST205,Female,43,Home,1,25,25,2022,11,36-50,25.0
206,2022-08-05,CUST206,Male,61,Clothing,1,25,25,2022,8,50+,25.0
207,2022-04-19,CUST207,Female,42,Beauty,2,25,50,2022,4,36-50,25.0
208,2022-10-04,CUST208,Female,34,Sports,4,50,200,2022,10,26-35,50.0
209,2022-12-20,CUST209,Female,30,Home,4,50,200,2022,12,26-35,50.0
210,2022-04-13,CUST210,Male,37,Clothing,4,50,200,2022,4,36-50,50.0
211,2023-01-01,CUST211,Male,42,Accessories,3,500,1500,2023,1,36-50,500.0
212,2022-06-09,CUST212,Male,21,Electronics,3,500,1500,2022,6,18-25,500.0
213,2022-07-24,CUST213,Male,27,Beauty,3,500,1500,2022,7,26-35,500.0
214,2022-12-10,CUST214,Male,20,Beauty,2,30,60,2022,12,18-25,30.0
215,2022-11-29,CUST215,Male,58,Sports,3,500,1500,2022,11,50+,500.0
216,2022-07-11,CUST216,Male,62,Electronics,2,50,100,2022,7,50+,50.0
217,2022-08-13,CUST217,Female,35,Home,4,50,200,2022,8,26-35,50.0
218,2022-09-22,CUST218,Male,64,Clothing,3,30,90,2022,9,50+,30.0
219,2022-08-20,CUST219,Female,53,Books,3,30,90,2022,8,50+,30.0
220,2022-03-03,CUST220,Male,64,Sports,1,500,500,2022,3,50+,500.0
221,2022-05-07,CUST221,Male,39,Electronics,2,300,600,2022,5,36-50,300.0
222,2022-04-26,CUST222,Male,51,Home,4,30,120,2022,4,50+,30.0
223,2022-02-02,CUST223,Female,64,Electronics,1,25,25,2022,2,50+,25.0
224,2022-06-23,CUST224,Female,25,Clothing,1,50,50,2022,6,18-25,50.0
225,2022-01-11,CUST225,Female,57,Books,4,25,100,2022,1,50+,25.0
226,2022-10-29,CUST226,Female,61,Sports,1,50,50,2022,10,50+,50.0
227,2022-10-11,CUST227,Male,36,Electronics,2,50,100,2022,10,36-50,50.0
228,2022-04-28,CUST228,Female,59,Books,2,30,60,2022,4,50+,30.0
229,2022-10-29,CUST229,Male,58,Electronics,3,30,90,2022,10,50+,30.0
230,2022-04-23,CUST230,Male,54,Accessories,1,25,25,2022,4,50+,25.0
231,2022-01-04,CUST231,Female,23,Clothing,3,50,150,2022,1,18-25,50.0
232,2022-02-06,CUST232,Female,43,Electronics,1,25,25,2022,2,36-50,25.0
233,2022-12-29,CUST233,Female,51,Electronics,2,300,600,2022,12,50+,300.0
234,2022-11-20,CUST234,Female,62,Books,2,25,50,2022,11,50+,25.0
235,2022-01-31,CUST235,Female,23,Books,2,500,1000,2022,1,18-25,500.0
236,2022-04-28,CUST236,Female,54,Electronics,1,25,25,2022,4,50+,25.0
237,2022-02-04,CUST237,Female,50,Electronics,2,500,1000,2022,2,36-50,500.0
238,2022-01-17,CUST238,Female,39,Sports,1,500,500,2022,1,36-50,500.0
239,2022-06-19,CUST239,Male,38,Beauty,3,500,1500,2022,6,36-50,500.0
240,2022-02-06,CUST240,Female,23,Books,1,300,300,2022,2,18-25,300.0
241,2022-09-21,CUST241,Female,23,Beauty,3,25,75,2022,9,18-25,25.0
242,2022-05-02,CUST242,Male,21,Books,1,25,25,2022,5,18-25,25.0
243,2022-05-23,CUST243,Female,47,Accessories,3,300,900,2022,5,36-50,300.0
244,2022-12-09,CUST244,Male,28,Clothing,2,50,100,2022,12,26-35,50.0
245,2022-09-06,CUST245,Male,47,Accessories,3,30,90,2022,9,36-50,30.0
246,2022-04-20,CUST246,Female,48,Sports,2,25,50,2022,4,36-50,25.0
247,2022-10-04,CUST247,Male,41,Beauty,2,30,60,2022,10,36-50,30.0
248,2022-03-09,CUST248,Male,26,Electronics,3,300,900,2022,3,26-35,300.0
249,2022-10-20,CUST249,Male,20,Sports,1,50,50,2022,10,18-25,50.0
250,2022-10-23,CUST250,Male,48,Home,1,50,50,2022,10,36-50,50.0
251,2022-08-31,CUST251,Female,57,Home,4,50,200,2022,8,50+,50.0
252,2022-05-05,CUST252,Male,54,Beauty,1,300,300,2022,5,50+,300.0
253,2022-08-31,CUST253,Female,53,Clothing,4,500,2000,2022,8,50+,500.0
254,2022-07-28,CUST254,Male,41,Home,1,500,500,2022,7,36-50,500.0
255,2022-04-08,CUST255,Male,48,Clothing,1,30,30,2022,4,36-50,30.0
256,2022-02-18,CUST256,Male,23,Books,2,500,1000,2022,2,18-25,500.0
257,2022-02-19,CUST257,Male,19,Electronics,4,500,2000,2022,2,18-25,500.0
258,2022-12-04,CUST258,Female,37,Electronics,1,50,50,2022,12,36-50,50.0
259,2022-08-09,CUST259,Female,45,Home,4,50,200,2022,8,36-50,50.0
260,2022-07-01,CUST260,Male,28,Books,2,30,60,2022,7,26-35,30.0
261,2022-08-05,CUST261,Male,21,Books,2,25,50,2022,8,18-25,25.0
262,2022-07-30,CUST262,Female,32,Sports,4,30,120,2022,7,26-35,30.0
263,2022-08-28,CUST263,Male,23,Clothing,2,30,60,2022,8,18-25,30.0
264,2022-01-28,CUST264,Male,47,Beauty,3,300,900,2022,1,36-50,300.0
265,2022-12-11,CUST265,Male,55,Sports,3,300,900,2022,12,50+,300.0
266,2022-12-01,CUST266,Female,19,Clothing,2,30,60,2022,12,18-25,30.0
267,2022-11-27,CUST267,Female,32,Clothing,3,30,90,2022,11,26-35,30.0
268,2022-02-20,CUST268,Female,28,Home,1,30,30,2022,2,26-35,30.0
269,2022-02-01,CUST269,Male,25,Home,4,500,2000,2022,2,18-25,500.0
270,2022-07-26,CUST270,Male,43,Home,1,300,300,2022,7,36-50,300.0
271,2022-06-23,CUST271,Female,62,Clothing,4,30,120,2022,6,50+,30.0
272,2022-02-25,CUST272,Female,61,Accessories,2,50,100,2022,2,50+,50.0
273,2022-05-08,CUST273,Female,22,Books,1,50,50,2022,5,18-25,50.0
274,2022-04-09,CUST274,Female,23,Clothing,2,500,1000,2022,4,18-25,500.0
275,2022-04-08,CUST275,Male,43,Beauty,2,500,1000,2022,4,36-50,500.0
276,2022-10-02,CUST276,Female,21,Beauty,4,25,100,2022,10,18-25,25.0
277,2022-08-18,CUST277,Male,36,Clothing,4,25,100,2022,8,36-50,25.0
278,2022-03-13,CUST278,Female,37,Home,4,25,100,2022,3,36-50,25.0
279,2022-08-05,CUST279,Male,50,Electronics,1,500,500,2022,8,36-50,500.0
280,2022-04-04,CUST280,Female,37,Home,3,500,1500,2022,4,36-50,500.0
281,2022-05-23,CUST281,Female,29,Books,4,500,2000,2022,5,26-35,500.0
282,2022-08-25,CUST282,Female,64,Sports,4,50,200,2022,8,50+,50.0
283,2022-05-08,CUST283,Female,18,Electronics,1,500,500,2022,5,,500.0
284,2022-02-08,CUST284,Male,43,Sports,4,50,200,2022,2,36-50,50.0
285,2022-08-15,CUST285,Female,31,Books,1,25,25,2022,8,26-35,25.0
286,2022-10-09,CUST286,Male,55,Beauty,2,25,50,2022,10,50+,25.0
287,2022-02-20,CUST287,Male,54,Home,4,25,100,2022,2,50+,25.0
288,2022-01-26,CUST288,Male,28,Electronics,4,30,120,2022,1,26-35,30.0
289,2022-11-30,CUST289,Male,53,Accessories,2,30,60,2022,11,50+,30.0
290,2022-10-04,CUST290,Female,30,Electronics,2,300,600,2022,10,26-35,300.0
291,2022-01-08,CUST291,Male,60,Clothing,2,300,600,2022,1,50+,300.0
292,2022-02-17,CUST292,Male,20,Electronics,4,300,1200,2022,2,18-25,300.0
293,2022-05-02,CUST293,Male,50,Clothing,3,30,90,2022,5,36-50,30.0
294,2022-03-27,CUST294,Female,23,Electronics,3,30,90,2022,3,18-25,30.0
295,2022-07-28,CUST295,Female,27,Books,3,300,900,2022,7,26-35,300.0
296,2022-09-06,CUST296,Female,22,Home,4,300,1200,2022,9,18-25,300.0
297,2022-09-04,CUST297,Female,40,Sports,2,500,1000,2022,9,36-50,500.0
298,2022-04-20,CUST298,Male,27,Clothing,4,300,1200,2022,4,26-35,300.0
299,2022-07-25,CUST299,Male,61,Beauty,2,500,1000,2022,7,50+,500.0
300,2022-01-31,CUST300,Female,19,Sports,4,50,200,2022,1,18-25,50.0
301,2022-03-26,CUST301,Male,30,Sports,4,30,120,2022,3,26-35,30.0
302,2022-07-14,CUST302,Male,57,Electronics,2,300,600,2022,7,50+,300.0
303,2022-01-02,CUST303,Male,19,Clothing,3,30,90,2022,1,18-25,30.0
304,2022-07-19,CUST304,Female,37,Books,2,30,60,2022,7,36-50,30.0
305,2022-05-16,CUST305,Female,18,Accessories,1,30,30,2022,5,,30.0
306,2022-08-21,CUST306,Male,54,Clothing,1,50,50,2022,8,50+,50.0
307,2022-05-27,CUST307,Female,26,Beauty,2,25,50,2022,5,26-35,25.0
308,2022-08-05,CUST308,Female,34,Books,4,300,1200,2022,8,26-35,300.0
309,2022-12-23,CUST309,Female,26,Clothing,1,25,25,2022,12,26-35,25.0
310,2022-10-12,CUST310,Female,28,Beauty,1,25,25,2022,10,26-35,25.0
311,2022-12-05,CUST311,Female,32,Home,4,25,100,2022,12,26-35,25.0
312,2022-09-07,CUST312,Male,41,Accessories,4,30,120,2022,9,36-50,30.0
313,2022-03-21,CUST313,Female,55,Clothing,3,500,1500,2022,3,50+,500.0
314,2022-04-08,CUST314,Male,52,Sports,4,30,120,2022,4,50+,30.0
315,2022-06-01,CUST315,Male,47,Home,2,30,60,2022,6,36-50,30.0
316,2022-04-22,CUST316,Female,48,Clothing,2,25,50,2022,4,36-50,25.0
317,2022-01-30,CUST317,Male,22,Clothing,3,30,90,2022,1,18-25,30.0
318,2022-10-24,CUST318,Male,61,Home,1,25,25,2022,10,50+,25.0
319,2022-10-05,CUST319,Male,31,Sports,1,500,500,2022,10,26-35,500.0
320,2022-02-01,CUST320,Female,28,Accessories,4,300,1200,2022,2,26-35,300.0
321,2022-06-10,CUST321,Female,26,Beauty,2,25,50,2022,6,26-35,25.0
322,2022-01-30,CUST322,Male,51,Electronics,1,500,500,2022,1,50+,500.0
323,2022-01-26,CUST323,Female,29,Clothing,3,300,900,2022,1,26-35,300.0
324,2022-10-27,CUST324,Female,52,Home,3,50,150,2022,10,50+,50.0
325,2022-09-02,CUST325,Female,52,Sports,2,25,50,2022,9,50+,25.0
326,2022-09-15,CUST326,Female,18,Clothing,3,25,75,2022,9,,25.0
327,2022-09-29,CUST327,Male,57,Clothing,3,50,150,2022,9,50+,50.0
328,2022-03-22,CUST328,Male,39,Sports,2,50,100,2022,3,36-50,50.0
329,2022-01-30,CUST329,Female,46,Beauty,4,25,100,2022,1,36-50,25.0
330,2022-09-18,CUST330,Female,25,Home,4,50,200,2022,9,18-25,50.0
331,2022-02-11,CUST331,Male,28,Accessories,3,30,90,2022,2,26-35,30.0
332,2022-04-06,CUST332,Male,58,Home,4,300,1200,2022,4,50+,300.0
333,2022-02-05,CUST333,Female,54,Clothing,4,300,1200,2022,2,50+,300.0
334,2022-11-01,CUST334,Male,31,Clothing,3,300,900,2022,11,26-35,300.0
335,2022-02-04,CUST335,Female,47,Beauty,4,30,120,2022,2,36-50,30.0
336,2022-12-12,CUST336,Female,52,Clothing,3,50,150,2022,12,50+,50.0
337,2022-05-01,CUST337,Male,38,Beauty,1,500,500,2022,5,36-50,500.0
338,2022-07-26,CUST338,Male,54,Home,2,50,100,2022,7,50+,50.0
339,2022-03-03,CUST339,Female,22,Clothing,2,25,50,2022,3,18-25,25.0
340,2022-10-19,CUST340,Female,36,Electronics,4,300,1200,2022,10,36-50,300.0
341,2022-05-07,CUST341,Male,31,Home,4,50,200,2022,5,26-35,50.0
342,2022-10-24,CUST342,Female,43,Electronics,4,500,2000,2022,10,36-50,500.0
343,2022-11-01,CUST343,Male,21,Beauty,2,25,50,2022,11,18-25,25.0
344,2022-01-21,CUST344,Female,42,Home,1,30,30,2022,1,36-50,30.0
345,2022-11-14,CUST345,Male,62,Accessories,1,30,30,2022,11,50+,30.0
346,2022-02-11,CUST346,Male,59,Clothing,2,500,1000,2022,2,50+,500.0
347,2022-08-03,CUST347,Male,42,Beauty,1,25,25,2022,8,36-50,25.0
348,2022-12-03,CUST348,Female,35,Home,2,300,600,2022,12,26-35,300.0
349,2022-10-26,CUST349,Female,57,Clothing,1,50,50,2022,10,50+,50.0
350,2022-10-17,CUST350,Male,25,Home,3,25,75,2022,10,18-25,25.0
351,2022-09-25,CUST351,Female,56,Home,3,30,90,2022,9,50+,30.0
352,2022-06-11,CUST352,Male,57,Beauty,2,500,1000,2022,6,50+,500.0
353,2022-05-14,CUST353,Male,31,Accessories,1,500,500,2022,5,26-35,500.0
354,2022-04-15,CUST354,Female,49,Sports,4,50,200,2022,4,36-50,50.0
355,2022-12-09,CUST355,Female,55,Books,1,500,500,2022,12,50+,500.0
356,2022-06-10,CUST356,Male,50,Home,3,500,1500,2022,6,36-50,500.0
357,2022-05-03,CUST357,Female,40,Books,3,25,75,2022,5,36-50,25.0
358,2022-05-16,CUST358,Female,32,Clothing,1,300,300,2022,5,26-35,300.0
359,2022-07-22,CUST359,Male,50,Electronics,1,50,50,2022,7,36-50,50.0
360,2022-03-09,CUST360,Male,42,Accessories,4,25,100,2022,3,36-50,25.0
361,2022-12-10,CUST361,Female,34,Home,4,300,1200,2022,12,26-35,300.0
362,2022-11-27,CUST362,Male,50,Beauty,1,25,25,2022,11,36-50,25.0
363,2022-06-03,CUST363,Male,64,Accessories,1,25,25,2022,6,50+,25.0
364,2022-08-23,CUST364,Female,19,Beauty,1,500,500,2022,8,18-25,500.0
365,2022-06-11,CUST365,Male,31,Electronics,1,300,300,2022,6,26-35,300.0
366,2022-02-07,CUST366,Male,57,Electronics,2,50,100,2022,2,50+,50.0
367,2022-01-05,CUST367,Female,57,Sports,1,50,50,2022,1,50+,50.0
368,2022-08-23,CUST368,Female,56,Accessories,4,300,1200,2022,8,50+,300.0
369,2022-11-15,CUST369,Male,23,Accessories,3,500,1500,2022,11,18-25,500.0
370,2022-10-16,CUST370,Male,23,Beauty,2,30,60,2022,10,18-25,30.0
371,2022-02-21,CUST371,Female,20,Clothing,1,25,25,2022,2,18-25,25.0
372,2022-02-07,CUST372,Female,24,Electronics,3,500,1500,2022,2,18-25,500.0
373,2022-10-03,CUST373,Female,25,Clothing,2,300,600,2022,10,18-25,300.0
374,2022-04-20,CUST374,Female,59,Electronics,3,25,75,2022,4,50+,25.0
375,2022-09-17,CUST375,Male,32,Home,1,50,50,2022,9,26-35,50.0
376,2022-05-16,CUST376,Female,64,Home,1,30,30,2022,5,50+,30.0
377,2022-03-09,CUST377,Female,46,Accessories,4,50,200,2022,3,36-50,50.0
378,2022-06-28,CUST378,Male,50,Clothing,1,300,300,2022,6,36-50,300.0
379,2022-02-05,CUST379,Female,47,Home,1,25,25,2022,2,36-50,25.0
380,2022-05-06,CUST380,Male,56,Home,2,300,600,2022,5,50+,300.0
381,2022-07-09,CUST381,Female,44,Electronics,4,25,100,2022,7,36-50,25.0
382,2022-05-26,CUST382,Female,53,Sports,2,500,1000,2022,5,50+,500.0
383,2022-03-22,CUST383,Female,46,Sports,3,30,90,2022,3,36-50,30.0
384,2022-08-13,CUST384,Male,55,Clothing,1,500,500,2022,8,50+,500.0
385,2022-10-06,CUST385,Male,50,Home,3,500,1500,2022,10,36-50,500.0
386,2022-12-27,CUST386,Female,54,Books,2,300,600,2022,12,50+,300.0
387,2022-06-04,CUST387,Male,44,Electronics,1,30,30,2022,6,36-50,30.0
388,2022-11-10,CUST388,Male,50,Accessories,1,25,25,2022,11,36-50,25.0
389,2022-12-01,CUST389,Male,21,Electronics,2,25,50,2022,12,18-25,25.0
390,2022-09-28,CUST390,Male,39,Sports,2,50,100,2022,9,36-50,50.0
391,2022-01-05,CUST391,Male,19,Books,2,25,50,2022,1,18-25,25.0
392,2022-12-08,CUST392,Male,27,Beauty,2,300,600,2022,12,26-35,300.0
393,2022-10-11,CUST393,Female,22,Clothing,2,500,1000,2022,10,18-25,500.0
394,2022-06-03,CUST394,Female,27,Accessories,1,500,500,2022,6,26-35,500.0
395,2022-12-06,CUST395,Male,50,Electronics,2,500,1000,2022,12,36-50,500.0
396,2022-02-23,CUST396,Female,55,Sports,1,30,30,2022,2,50+,30.0
397,2022-03-10,CUST397,Female,30,Beauty,1,25,25,2022,3,26-35,25.0
398,2022-05-16,CUST398,Female,48,Books,2,300,600,2022,5,36-50,300.0
399,2022-03-01,CUST399,Female,64,Clothing,2,30,60,2022,3,50+,30.0
400,2022-02-24,CUST400,Male,53,Home,4,50,200,2022,2,50+,50.0
401,2022-10-11,CUST401,Female,62,Beauty,1,300,300,2022,10,50+,300.0
402,2022-03-21,CUST402,Female,41,Home,2,300,600,2022,3,36-50,300.0
403,2022-05-20,CUST403,Male,32,Accessories,2,300,600,2022,5,26-35,300.0
404,2022-05-25,CUST404,Male,46,Clothing,2,500,1000,2022,5,36-50,500.0
405,2022-11-06,CUST405,Female,25,Accessories,4,300,1200,2022,11,18-25,300.0
406,2022-04-18,CUST406,Female,22,Accessories,4,25,100,2022,4,18-25,25.0
407,2022-06-25,CUST407,Female,46,Clothing,3,300,900,2022,6,36-50,300.0
408,2022-04-15,CUST408,Female,64,Beauty,1,500,500,2022,4,50+,500.0
409,2022-12-18,CUST409,Female,21,Beauty,3,300,900,2022,12,18-25,300.0
410,2022-11-21,CUST410,Female,29,Clothing,2,50,100,2022,11,26-35,50.0
411,2022-05-16,CUST411,Male,62,Clothing,4,50,200,2022,5,50+,50.0
412,2022-09-16,CUST412,Female,19,Books,4,500,2000,2022,9,18-25,500.0
413,2022-09-08,CUST413,Female,44,Electronics,3,25,75,2022,9,36-50,25.0
414,2022-05-09,CUST414,Male,48,Accessories,4,25,100,2022,5,36-50,25.0
415,2022-01-27,CUST415,Male,53,Clothing,2,30,60,2022,1,50+,30.0
416,2022-02-17,CUST416,Male,53,Books,4,500,2000,2022,2,50+,500.0
417,2022-11-21,CUST417,Male,43,Clothing,3,300,900,2022,11,36-50,300.0
418,2022-08-05,CUST418,Female,60,Electronics,2,500,1000,2022,8,50+,500.0
419,2022-05-22,CUST419,Female,44,Home,3,30,90,2022,5,36-50,30.0
420,2022-01-23,CUST420,Female,22,Books,4,500,2000,2022,1,18-25,500.0
421,2022-01-02,CUST421,Female,37,Electronics,3,500,1500,2022,1,36-50,500.0
422,2022-06-20,CUST422,Female,28,Books,3,30,90,2022,6,26-35,30.0
423,2022-03-08,CUST423,Female,27,Books,1,25,25,2022,3,26-35,25.0
424,2022-11-23,CUST424,Male,57,Electronics,4,300,1200,2022,11,50+,300.0
425,2022-05-15,CUST425,Female,55,Sports,4,30,120,2022,5,50+,30.0
426,2022-03-24,CUST426,Male,23,Sports,3,50,150,2022,3,18-25,50.0
427,2022-08-15,CUST427,Male,25,Books,1,25,25,2022,8,18-25,25.0
428,2022-10-10,CUST428,Female,40,Books,4,50,200,2022,10,36-50,50.0
429,2022-12-28,CUST429,Male,64,Sports,2,25,50,2022,12,50+,25.0
430,2022-08-07,CUST430,Female,43,Electronics,3,300,900,2022,8,36-50,300.0
431,2022-10-15,CUST431,Male,63,Books,4,300,1200,2022,10,50+,300.0
432,2022-01-05,CUST432,Female,60,Electronics,2,500,1000,2022,1,50+,500.0
433,2022-02-27,CUST433,Male,29,Clothing,4,50,200,2022,2,26-35,50.0
434,2022-02-08,CUST434,Female,43,Books,2,25,50,2022,2,36-50,25.0
435,2022-12-20,CUST435,Female,30,Sports,3,300,900,2022,12,26-35,300.0
436,2022-03-18,CUST436,Female,57,Accessories,4,30,120,2022,3,50+,30.0
437,2022-10-07,CUST437,Female,35,Sports,4,300,1200,2022,10,26-35,300.0
438,2022-01-19,CUST438,Female,42,Clothing,1,30,30,2022,1,36-50,30.0
439,2022-07-09,CUST439,Male,50,Electronics,3,25,75,2022,7,36-50,25.0
440,2022-10-26,CUST440,Male,64,Clothing,2,300,600,2022,10,50+,300.0
441,2022-10-10,CUST441,Male,57,Electronics,4,300,1200,2022,10,50+,300.0
442,2022-03-17,CUST442,Female,60,Books,4,25,100,2022,3,50+,25.0
443,2022-08-09,CUST443,Male,29,Sports,2,300,600,2022,8,26-35,300.0
444,2022-03-07,CUST444,Female,61,Electronics,3,30,90,2022,3,50+,30.0
445,2022-01-22,CUST445,Female,53,Books,1,300,300,2022,1,50+,300.0
446,2022-06-07,CUST446,Male,21,Home,1,50,50,2022,6,18-25,50.0
447,2022-07-06,CUST447,Male,22,Home,4,500,2000,2022,7,18-25,500.0
448,2022-01-21,CUST448,Female,54,Clothing,2,30,60,2022,1,50+,30.0
449,2022-07-03,CUST449,Male,25,Books,4,50,200,2022,7,18-25,50.0
450,2022-04-18,CUST450,Female,59,Electronics,2,25,50,2022,4,50+,25.0
451,2022-12-16,CUST451,Female,45,Accessories,1,30,30,2022,12,36-50,30.0
452,2022-05-08,CUST452,Female,48,Accessories,3,500,1500,2022,5,36-50,500.0
453,2022-12-08,CUST453,Female,26,Clothing,2,500,1000,2022,12,26-35,500.0
454,2022-02-22,CUST454,Female,46,Beauty,1,25,25,2022,2,36-50,25.0
455,2022-07-01,CUST455,Male,31,Electronics,4,25,100,2022,7,26-35,25.0
456,2022-10-14,CUST456,Male,57,Clothing,2,30,60,2022,10,50+,30.0
457,2022-07-28,CUST457,Female,58,Clothing,3,300,900,2022,7,50+,300.0
458,2022-11-14,CUST458,Female,39,Electronics,4,25,100,2022,11,36-50,25.0
459,2022-03-21,CUST459,Male,28,Beauty,4,300,1200,2022,3,26-35,300.0
460,2022-05-02,CUST460,Male,40,Books,1,50,50,2022,5,36-50,50.0
461,2022-03-25,CUST461,Female,18,Clothing,2,500,1000,2022,3,,500.0
462,2022-04-01,CUST462,Male,63,Books,4,300,1200,2022,4,50+,300.0
463,2022-07-31,CUST463,Female,54,Sports,3,500,1500,2022,7,50+,500.0
464,2022-01-13,CUST464,Male,38,Clothing,2,300,600,2022,1,36-50,300.0
465,2022-04-02,CUST465,Female,43,Clothing,3,50,150,2022,4,36-50,50.0
466,2022-06-20,CUST466,Male,63,Sports,4,25,100,2022,6,50+,25.0
467,2022-07-30,CUST467,Female,53,Beauty,3,50,150,2022,7,50+,50.0
468,2022-12-09,CUST468,Male,40,Clothing,1,25,25,2022,12,36-50,25.0
469,2022-05-08,CUST469,Male,18,Beauty,3,25,75,2022,5,,25.0
470,2022-05-17,CUST470,Female,57,Electronics,2,500,1000,2022,5,50+,500.0
471,2022-03-23,CUST471,Male,32,Home,3,50,150,2022,3,26-35,50.0
472,2022-12-26,CUST472,Female,38,Clothing,3,300,900,2022,12,36-50,300.0
473,2022-02-25,CUST473,Male,64,Books,1,50,50,2022,2,50+,50.0
474,2022-07-15,CUST474,Female,26,Books,3,500,1500,2022,7,26-35,500.0
475,2022-01-20,CUST475,Male,26,Accessories,3,25,75,2022,1,26-35,25.0
476,2022-08-29,CUST476,Female,27,Beauty,4,500,2000,2022,8,26-35,500.0
477,2022-04-24,CUST477,Male,43,Sports,4,30,120,2022,4,36-50,30.0
478,2022-04-13,CUST478,Female,58,Electronics,2,30,60,2022,4,50+,30.0
479,2022-08-24,CUST479,Male,52,Clothing,4,300,1200,2022,8,50+,300.0
480,2022-06-29,CUST480,Female,42,Books,4,500,2000,2022,6,36-50,500.0
481,2022-06-06,CUST481,Female,43,Clothing,4,300,1200,2022,6,36-50,300.0
482,2022-04-27,CUST482,Female,28,Clothing,4,300,1200,2022,4,26-35,300.0
483,2022-04-25,CUST483,Male,55,Electronics,1,30,30,2022,4,50+,30.0
484,2022-01-13,CUST484,Female,19,Home,4,300,1200,2022,1,18-25,300.0
485,2022-12-04,CUST485,Male,24,Books,1,30,30,2022,12,18-25,30.0
486,2022-04-09,CUST486,Female,35,Beauty,1,25,25,2022,4,26-35,25.0
487,2022-07-24,CUST487,Male,44,Clothing,4,500,2000,2022,7,36-50,500.0
488,2022-06-18,CUST488,Female,51,Sports,3,300,900,2022,6,50+,300.0
489,2022-05-23,CUST489,Male,44,Home,1,30,30,2022,5,36-50,30.0
490,2022-02-05,CUST490,Male,34,Home,3,50,150,2022,2,26-35,50.0
491,2022-05-23,CUST491,Female,60,Home,3,300,900,2022,5,50+,300.0
492,2022-06-29,CUST492,Male,61,Electronics,4,25,100,2022,6,50+,25.0
493,2022-11-25,CUST493,Male,41,Home,2,25,50,2022,11,36-50,25.0
494,2022-09-18,CUST494,Female,42,Home,4,50,200,2022,9,36-50,50.0
495,2022-07-24,CUST495,Male,24,Beauty,2,30,60,2022,7,18-25,30.0
496,2022-12-14,CUST496,Male,23,Beauty,2,300,600,2022,12,18-25,300.0
497,2022-10-02,CUST497,Male,41,Sports,4,30,120,2022,10,36-50,30.0
498,2022-06-19,CUST498,Female,50,Books,4,25,100,2022,6,36-50,25.0
499,2022-01-15,CUST499,Male,46,Clothing,2,30,60,2022,1,36-50,30.0
500,2022-03-01,CUST500,Female,60,Electronics,4,25,100,2022,3,50+,25.0
501,2022-05-14,CUST501,Male,39,Beauty,2,30,60,2022,5,36-50,30.0
502,2022-04-02,CUST502,Male,43,Sports,3,50,150,2022,4,36-50,50.0
503,2022-10-25,CUST503,Male,45,Beauty,4,500,2000,2022,10,36-50,500.0
504,2022-05-16,CUST504,Female,38,Accessories,3,50,150,2022,5,36-50,50.0
505,2022-01-20,CUST505,Male,24,Electronics,1,50,50,2022,1,18-25,50.0
506,2022-02-25,CUST506,Male,34,Electronics,3,500,1500,2022,2,26-35,500.0
507,2022-11-02,CUST507,Female,37,Books,3,500,1500,2022,11,36-50,500.0
508,2022-08-11,CUST508,Male,58,Accessories,2,300,600,2022,8,50+,300.0
509,2022-06-26,CUST509,Female,37,Home,3,300,900,2022,6,36-50,300.0
510,2022-06-10,CUST510,Female,39,Electronics,4,50,200,2022,6,36-50,50.0
511,2022-08-12,CUST511,Male,45,Beauty,2,50,100,2022,8,36-50,50.0
512,2022-11-07,CUST512,Female,57,Accessories,1,25,25,2022,11,50+,25.0
513,2022-09-19,CUST513,Male,24,Sports,4,25,100,2022,9,18-25,25.0
514,2022-03-01,CUST514,Female,18,Beauty,1,300,300,2022,3,,300.0
515,2022-07-17,CUST515,Female,49,Clothing,3,300,900,2022,7,36-50,300.0
516,2022-10-23,CUST516,Male,30,Sports,4,25,100,2022,10,26-35,25.0
